# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1031       1.397184885613e-10       4.295123200805e-15       6.088001371860e-16 
 1032       1.395054781783e-10       4.278943796236e-15       5.963791030074e-16 
 1033       1.393084564117e-10       4.262838777601e-15       5.840356916211e-16 
 1034       1.391272661953e-10       4.246807743484e-15       5.717710284032e-16 
 1035       1.389617486756e-10       4.230850284999e-15       5.595862436741e-16 
 1036       1.388117432070e-10       4.214965985757e-15       5.474824727079e-16 
 1037       1.386770873467e-10       4.199154421851e-15       5.354608557399e-16 
 1038       1.385576168503e-10       4.183415161833e-15       5.235225379757e-16 
 1039       1.384531656667e-10       4.167747766687e-15       5.116686695991e-16 
 1040       1.383635659337e-10       4.152151789810e-15       4.999004057812e-16 
 1041       1.382886479725e-10       4.136626776990e-15       4.882189066882e-16 
 1042       1.382282402836e-10       4.121172266381e-15       4.766253374902e-16 
 1043       1.381821695418e-10       4.105787788485e-15       4.651208683694e-16 
 1044       1.381502605911e-10       4.090472866124e-15       4.537066745288e-16 
 1045       1.381323364405e-10       4.075227014421e-15       4.423839362006e-16 
 1046       1.381282182585e-10       4.060049740777e-15       4.311538386543e-16 
 1047       1.381377253690e-10       4.044940544847e-15       4.200175722056e-16 
 1048       1.381606752458e-10       4.029898918522e-15       4.089763322244e-16 
 1049       1.381968835086e-10       4.014924345901e-15       3.980313191439e-16 
 1050       1.382461639173e-10       4.000016303272e-15       3.871837384680e-16 
 1051       1.383083202914e-10       3.985174315206e-15       3.764349756082e-16 
 1052       1.383831221517e-10       3.970398123742e-15       3.657871230356e-16 
 1053       1.384703287302e-10       3.955687521512e-15       3.552424604726e-16 
 1054       1.385696970101e-10       3.941042295816e-15       3.448032807580e-16 
 1055       1.386809817205e-10       3.926462228608e-15       3.344718898743e-16 
 1056       1.388039353306e-10       3.911947096479e-15       3.242506069746e-16 
 1057       1.389383080438e-10       3.897496670640e-15       3.141417644106e-16 
 1058       1.390838477924e-10       3.883110716909e-15       3.041477077597e-16 
 1059       1.392403002316e-10       3.868788995689e-15       2.942707958524e-16 
 1060       1.394074087340e-10       3.854531261956e-15       2.845134007999e-16 
 1061       1.395849143841e-10       3.840337265242e-15       2.748779080214e-16 
 1062       1.397725559722e-10       3.826206749618e-15       2.653667162716e-16 
 1063       1.399700699890e-10       3.812139453676e-15       2.559822376678e-16 
 1064       1.401771906199e-10       3.798135110516e-15       2.467268977178e-16 
 1065       1.403936497394e-10       3.784193447729e-15       2.376031353468e-16 
 1066       1.406191769052e-10       3.770314187377e-15       2.286134029254e-16 
 1067       1.408534993527e-10       3.756497045981e-15       2.197601662964e-16 
 1068       1.410963419896e-10       3.742741734502e-15       2.110459048026e-16 
 1069       1.413474273894e-10       3.729047958328e-15       2.024731113142e-16 
 1070       1.416064757866e-10       3.715415417253e-15       1.940442922558e-16 
 1071       1.418732050707e-10       3.701843805463e-15       1.857619676346e-16 
 1072       1.421473307803e-10       3.688332811521e-15       1.776286710670e-16 
 1073       1.424285660979e-10       3.674882118348e-15       1.696469498065e-16 
 1074       1.427166218437e-10       3.661491403209e-15       1.618193647708e-16 
 1075       1.430112064705e-10       3.648160337694e-15       1.541484905697e-16 
 1076       1.433120260575e-10       3.634888587706e-15       1.466369155319e-16 
 1077       1.436187843049e-10       3.621675813439e-15       1.392872417329e-16 
 1078       1.439311825281e-10       3.608521669366e-15       1.321020850220e-16 
 1079       1.442489196524e-10       3.595425804221e-15       1.250840750501e-16 
 1080       1.445716922068e-10       3.582387860984e-15       1.182358552970e-16 
 1081       1.448991943186e-10       3.569407476861e-15       1.115600830985e-16 
 1082       1.452311177077e-10       3.556484283272e-15       1.050594296745e-16 
 1083       1.455671516810e-10       3.543617905832e-15       9.873658015542e-17 
 1084       1.459069831265e-10       3.530807964337e-15       9.259423361064e-17 
 1085       1.462502965081e-10       3.518054072745e-15       8.663510307522e-17 
 1086       1.465967738591e-10       3.505355839161e-15       8.086191557759e-17 
 1087       1.469460947776e-10       3.492712865820e-15       7.527741216691e-17 
 1088       1.472979364198e-10       3.480124749071e-15       6.988434794048e-17 
 1089       1.476519734951e-10       3.467591079362e-15       6.468549207115e-17 
 1090       1.480078983306e-10       3.455111483841e-15       5.968235412533e-17 
 1091       1.483654813720e-10       3.442685754821e-15       5.487134426545e-17 
 1092       1.487245114825e-10       3.430313723009e-15       5.024756162870e-17 
 1093       1.490847759424e-10       3.417995215022e-15       4.580606326755e-17 
 1094       1.494460604450e-10       3.405730053384e-15       4.154186404869e-17 
 1095       1.498081490934e-10       3.393518056509e-15       3.744993655186e-17 
 1096       1.501708243964e-10       3.381359038691e-15       3.352521096877e-17 
 1097       1.505338672653e-10       3.369252810088e-15       2.976257500198e-17 
 1098       1.508970570101e-10       3.357199176717e-15       2.615687376376e-17 
 1099       1.512601713357e-10       3.345197940435e-15       2.270290967499e-17 
 1100       1.516229863382e-10       3.333248898931e-15       1.939544236406e-17 
 1101       1.519852765018e-10       3.321351845714e-15       1.622918856570e-17 
 1102       1.523468146945e-10       3.309506570099e-15       1.319882201994e-17 
 1103       1.527073721647e-10       3.297712857194e-15       1.029897337093e-17 
 1104       1.530667185378e-10       3.285970487892e-15       7.524230065839e-18 
 1105       1.534246218122e-10       3.274279238857e-15       4.869136253771e-18 
 1106       1.537808483556e-10       3.262638882510e-15       2.328192684605e-18 
 1107       1.541351629020e-10       3.251049187019e-15      -1.041433920980e-19 
 1108       1.544873285470e-10       3.239509916287e-15      -2.433458328216e-18 
 1109       1.548371067453e-10       3.228020829940e-15      -4.665382178185e-18 
 1110       1.551842573062e-10       3.216581683314e-15      -6.805588800110e-18 
 1111       1.555285383903e-10       3.205192227444e-15      -8.859795956887e-18 
 1112       1.558697065058e-10       3.193852209049e-15      -1.083376541732e-17 
 1113       1.562075165049e-10       3.182561370526e-15      -1.273330305722e-17 
 1114       1.565417215801e-10       3.171319449932e-15      -1.456425896056e-17 
 1115       1.568720732605e-10       3.160126180975e-15      -1.633252752056e-17 
 1116       1.571983214085e-10       3.148981293001e-15      -1.804404754079e-17 
 1117       1.575202142154e-10       3.137884510982e-15      -1.970480233633e-17 
 1118       1.578374981986e-10       3.126835555505e-15      -2.132081983486e-17 
 1119       1.581499181975e-10       3.115834142758e-15      -2.289817267777e-17 
 1120       1.584572173699e-10       3.104879984520e-15      -2.444297832131e-17 
 1121       1.587591371884e-10       3.093972788148e-15      -2.596139913765e-17 
 1122       1.590554174367e-10       3.083112256564e-15      -2.745964251607e-17 
 1123       1.593457962060e-10       3.072298088245e-15      -2.894396096399e-17 
 1124       1.596300098916e-10       3.061529977209e-15      -3.042065220817e-17 
 1125       1.599077931886e-10       3.050807613006e-15      -3.189605929578e-17 
 1126       1.601788790889e-10       3.040130680700e-15      -3.337657069550e-17 
 1127       1.604429988773e-10       3.029498860864e-15      -3.486862039871e-17 
 1128       1.606998821278e-10       3.018911829564e-15      -3.637868802051e-17 
 1129       1.609492898659e-10       3.008369291106e-15      -3.791167547395e-17 
 1130       1.611911145324e-10       2.997871076774e-15      -3.946601378318e-17 
 1131       1.614252813061e-10       2.987417047344e-15      -4.103849313475e-17 
 1132       1.616517150550e-10       2.977007060437e-15      -4.262588050882e-17 
 1133       1.618703403358e-10       2.966640970507e-15      -4.422491962762e-17 
 1134       1.620810813929e-10       2.956318628832e-15      -4.583233090384e-17 
 1135       1.622838621586e-10       2.946039883508e-15      -4.744481138908e-17 
 1136       1.624786062520e-10       2.935804579436e-15      -4.905903472224e-17 
 1137       1.626652369788e-10       2.925612558314e-15      -5.067165107792e-17 
 1138       1.628436773305e-10       2.915463658632e-15      -5.227928711487e-17 
 1139       1.630138499842e-10       2.905357715658e-15      -5.387854592440e-17 
 1140       1.631756773017e-10       2.895294561430e-15      -5.546600697878e-17 
 1141       1.633290813293e-10       2.885274024750e-15      -5.703822607966e-17 
 1142       1.634739837970e-10       2.875295931172e-15      -5.859173530648e-17 
 1143       1.636103061185e-10       2.865360102995e-15      -6.012304296492e-17 
 1144       1.637379693898e-10       2.855466359251e-15      -6.162863353525e-17 
 1145       1.638568943894e-10       2.845614515702e-15      -6.310496762081e-17 
 1146       1.639670015775e-10       2.835804384823e-15      -6.454848189641e-17 
 1147       1.640682110957e-10       2.826035775800e-15      -6.595558905672e-17 
 1148       1.641604427659e-10       2.816308494517e-15      -6.732267776469e-17 
 1149       1.642436160904e-10       2.806622343550e-15      -6.864611260000e-17 
 1150       1.643176502511e-10       2.796977122154e-15      -6.992223400743e-17 
 1151       1.643824641090e-10       2.787372626258e-15      -7.114735824532e-17 
 1152       1.644379762036e-10       2.777808648454e-15      -7.231777733396e-17 
 1153       1.644841047527e-10       2.768284977989e-15      -7.342975900399e-17 
 1154       1.645207676512e-10       2.758801400754e-15      -7.447954664485e-17 
 1155       1.645478824713e-10       2.749357699279e-15      -7.546335925318e-17 
 1156       1.645653664617e-10       2.739953652720e-15      -7.637739138122e-17 
 1157       1.645731365468e-10       2.730589036851e-15      -7.721781308527e-17 
 1158       1.645711093267e-10       2.721263624058e-15      -7.798076987405e-17 
 1159       1.645592010761e-10       2.711977183325e-15      -7.866238265716e-17 
 1160       1.645373277442e-10       2.702729480230e-15      -7.925874769346e-17 
 1161       1.645054049542e-10       2.693520276932e-15      -7.976593653951e-17 
 1162       1.644633480022e-10       2.684349332166e-15      -8.017999599800e-17 
 1163       1.644110718575e-10       2.675216401229e-15      -8.049694806611e-17 
 1164       1.643484911614e-10       2.666121235977e-15      -8.071278988398e-17 
 1165       1.642755202271e-10       2.657063584810e-15      -8.082349368310e-17 
 1166       1.641920730388e-10       2.648043192669e-15      -8.082500673474e-17 
 1167       1.640980632515e-10       2.639059801022e-15      -8.071325129835e-17 
 1168       1.639934313889e-10       2.630113173299e-15      -8.048513908234e-17 
 1169       1.638782268107e-10       2.621203171564e-15      -8.014162862712e-17 
 1170       1.637525267699e-10       2.612329680782e-15      -7.968470607695e-17 
 1171       1.636164093093e-10       2.603492583461e-15      -7.911637417505e-17 
 1172       1.634699532630e-10       2.594691759644e-15      -7.843865230118e-17 
 1173       1.633132382587e-10       2.585927086904e-15      -7.765357650924e-17 
 1174       1.631463447193e-10       2.577198440333e-15      -7.676319956482e-17 
 1175       1.629693538646e-10       2.568505692540e-15      -7.576959098277e-17 
 1176       1.627823477137e-10       2.559848713642e-15      -7.467483706482e-17 
 1177       1.625854090864e-10       2.551227371257e-15      -7.348104093712e-17 
