# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1176       1.660698575641e-10       2.559848713642e-15      -7.467483706482e-17 
 1177       1.658768083984e-10       2.551227371257e-15      -7.348104093712e-17 
 1178       1.656724216293e-10       2.542641530498e-15      -7.219032258783e-17 
 1179       1.654567885518e-10       2.534091053967e-15      -7.080481890470e-17 
 1180       1.652300013523e-10       2.525575801745e-15      -6.932668371265e-17 
 1181       1.649921531111e-10       2.517095631391e-15      -6.775808781134e-17 
 1182       1.647433378041e-10       2.508650397930e-15      -6.610121901275e-17 
 1183       1.644836503052e-10       2.500239953847e-15      -6.435828217876e-17 
 1184       1.642131863883e-10       2.491864149084e-15      -6.253149925872e-17 
 1185       1.639320427290e-10       2.483522831029e-15      -6.062310932706e-17 
 1186       1.636403169073e-10       2.475215844513e-15      -5.863536862082e-17 
 1187       1.633381074093e-10       2.466943031798e-15      -5.657055057725e-17 
 1188       1.630255136291e-10       2.458704232576e-15      -5.443094587140e-17 
 1189       1.627026358712e-10       2.450499283960e-15      -5.221886245369e-17 
 1190       1.623695753527e-10       2.442328020477e-15      -4.993662558747e-17 
 1191       1.620264342047e-10       2.434190274060e-15      -4.758657788662e-17 
 1192       1.616733154751e-10       2.426085874043e-15      -4.517107935312e-17 
 1193       1.613103231303e-10       2.418014647156e-15      -4.269250741463e-17 
 1194       1.609375620573e-10       2.409976417514e-15      -4.015325696205e-17 
 1195       1.605551380660e-10       2.401971006612e-15      -3.755574038714e-17 
 1196       1.601631578908e-10       2.393998233322e-15      -3.490238762006e-17 
 1197       1.597617291931e-10       2.386057913881e-15      -3.219564616694e-17 
 1198       1.593509605634e-10       2.378149861885e-15      -2.943798114750e-17 
 1199       1.589309615229e-10       2.370273888285e-15      -2.663187533261e-17 
 1200       1.585018425261e-10       2.362429801380e-15      -2.377982918184e-17 
 1201       1.580637149625e-10       2.354617406807e-15      -2.088436088107e-17 
 1202       1.576166911589e-10       2.346836507539e-15      -1.794800638007e-17 
 1203       1.571608843814e-10       2.339086903872e-15      -1.497331943006e-17 
 1204       1.566964088374e-10       2.331368393425e-15      -1.196287162127e-17 
 1205       1.562233796778e-10       2.323680771129e-15      -8.919252420585e-18 
 1206       1.557419129989e-10       2.316023829223e-15      -5.845069209044e-18 
 1207       1.552521364434e-10       2.308397377184e-15      -2.742710005217e-18 
 1208       1.547542211385e-10       2.300801301808e-15       3.863715858401e-19 
 1209       1.542483501486e-10       2.293235507847e-15       3.540949906250e-18 
 1210       1.537347079147e-10       2.285699898126e-15       6.719790698496e-18 
 1211       1.532134802570e-10       2.278194373541e-15       9.921651087375e-18 
 1212       1.526848543784e-10       2.270718833053e-15       1.314527956195e-17 
 1213       1.521490188670e-10       2.263273173681e-15       1.638941595751e-17 
 1214       1.516061636989e-10       2.255857290501e-15       1.965279143751e-17 
 1215       1.510564802419e-10       2.248471076635e-15       2.293412847555e-17 
 1216       1.505001612575e-10       2.241114423253e-15       2.623214083728e-17 
 1217       1.499374009047e-10       2.233787219562e-15       2.954553356242e-17 
 1218       1.493683947423e-10       2.226489352804e-15       3.287300294666e-17 
 1219       1.487933397321e-10       2.219220708250e-15       3.621323652363e-17 
 1220       1.482124342419e-10       2.211981169197e-15       3.956491304686e-17 
 1221       1.476258780484e-10       2.204770616957e-15       4.292670247174e-17 
 1222       1.470338723401e-10       2.197588930858e-15       4.629726593743e-17 
 1223       1.464366197202e-10       2.190435988239e-15       4.967525574887e-17 
 1224       1.458343242097e-10       2.183311664438e-15       5.305931535872e-17 
 1225       1.452271912502e-10       2.176215832796e-15       5.644807934927e-17 
 1226       1.446154277069e-10       2.169148364646e-15       5.984017341445e-17 
 1227       1.439992418716e-10       2.162109129307e-15       6.323421434175e-17 
 1228       1.433788434655e-10       2.155097994086e-15       6.662880999419e-17 
 1229       1.427544436423e-10       2.148114824265e-15       7.002255929226e-17 
 1230       1.421262549909e-10       2.141159483100e-15       7.341405219587e-17 
 1231       1.414944915388e-10       2.134231831816e-15       7.680186968634e-17 
 1232       1.408593687546e-10       2.127331729599e-15       8.018458374830e-17 
 1233       1.402211035510e-10       2.120459033595e-15       8.356075735169e-17 
 1234       1.395799142881e-10       2.113613598902e-15       8.692894443367e-17 
 1235       1.389360207758e-10       2.106795278567e-15       9.028768988061e-17 
 1236       1.382896442773e-10       2.100003923577e-15       9.363552951005e-17 
 1237       1.376410075116e-10       2.093239382859e-15       9.697099005260e-17 
 1238       1.369903346567e-10       2.086501503272e-15       1.002925891339e-16 
 1239       1.363378513525e-10       2.079790129603e-15       1.035988352568e-16 
 1240       1.356837847035e-10       2.073105104559e-15       1.068882277828e-16 
 1241       1.350283632822e-10       2.066446268767e-15       1.101592569145e-16 
 1242       1.343718171318e-10       2.059813460765e-15       1.134104036773e-16 
 1243       1.337143777689e-10       2.053206516998e-15       1.166401399016e-16 
 1244       1.330562781868e-10       2.046625271814e-15       1.198469282044e-16 
 1245       1.323977528585e-10       2.040069557457e-15       1.230292219715e-16 
 1246       1.317390257002e-10       2.033539219801e-15       1.261859555572e-16 
 1247       1.310802738027e-10       2.027034165771e-15       1.293180212153e-16 
 1248       1.304216632805e-10       2.020554316466e-15       1.324268094601e-16 
 1249       1.297633612746e-10       2.014099591471e-15       1.355137204403e-16 
 1250       1.291055359539e-10       2.007669908851e-15       1.385801639589e-16 
 1251       1.284483565177e-10       2.001265185148e-15       1.416275594925e-16 
 1252       1.277919931975e-10       1.994885335379e-15       1.446573362119e-16 
 1253       1.271366172591e-10       1.988530273028e-15       1.476709330012e-16 
 1254       1.264824010046e-10       1.982199910045e-15       1.506697984782e-16 
 1255       1.258295177743e-10       1.975894156840e-15       1.536553910138e-16 
 1256       1.251781419491e-10       1.969612922284e-15       1.566291787518e-16 
 1257       1.245284489519e-10       1.963356113700e-15       1.595926396290e-16 
 1258       1.238806152500e-10       1.957123636858e-15       1.625472613950e-16 
 1259       1.232348183572e-10       1.950915395978e-15       1.654945416316e-16 
 1260       1.225912368356e-10       1.944731293721e-15       1.684359877732e-16 
 1261       1.219500502977e-10       1.938571231186e-15       1.713731171262e-16 
 1262       1.213114394083e-10       1.932435107905e-15       1.743074568887e-16 
 1263       1.206755858867e-10       1.926322821842e-15       1.772405441710e-16 
 1264       1.200426725087e-10       1.920234269388e-15       1.801739260146e-16 
 1265       1.194128831083e-10       1.914169345355e-15       1.831091594125e-16 
 1266       1.187864025802e-10       1.908127942976e-15       1.860478113289e-16 
 1267       1.181634168814e-10       1.902109953897e-15       1.889914587189e-16 
 1268       1.175441130335e-10       1.896115268176e-15       1.919416885485e-16 
 1269       1.169286791246e-10       1.890143774280e-15       1.949000978144e-16 
 1270       1.163173043111e-10       1.884195359076e-15       1.978682935637e-16 
 1271       1.157101788202e-10       1.878269907834e-15       2.008478929135e-16 
 1272       1.151074939515e-10       1.872367304216e-15       2.038405230714e-16 
 1273       1.145094420790e-10       1.866487430279e-15       2.068478213545e-16 
 1274       1.139162166537e-10       1.860630166467e-15       2.098714352099e-16 
 1275       1.133280122046e-10       1.854795391608e-15       2.129130222340e-16 
 1276       1.127450243418e-10       1.848982982908e-15       2.159742501927e-16 
 1277       1.121674497578e-10       1.843192815954e-15       2.190567970408e-16 
 1278       1.115954862296e-10       1.837424764701e-15       2.221623509423e-16 
 1279       1.110293326211e-10       1.831678701474e-15       2.252926102898e-16 
 1280       1.104691888845e-10       1.825954496965e-15       2.284492837246e-16 
 1281       1.099152560630e-10       1.820252020224e-15       2.316340901563e-16 
 1282       1.093677362924e-10       1.814571138659e-15       2.348487587828e-16 
 1283       1.088268328030e-10       1.808911718031e-15       2.380950291100e-16 
 1284       1.082927499220e-10       1.803273622451e-15       2.413746509714e-16 
 1285       1.077656685683e-10       1.797656726866e-15       2.446886853851e-16 
 1286       1.072456724286e-10       1.792060954695e-15       2.480353983766e-16 
 1287       1.067328209455e-10       1.786486240614e-15       2.514123432323e-16 
 1288       1.062271737484e-10       1.780932518099e-15       2.548170574578e-16 
 1289       1.057287906540e-10       1.775399719429e-15       2.582470627474e-16 
 1290       1.052377316658e-10       1.769887775675e-15       2.616998649527e-16 
 1291       1.047540569753e-10       1.764396616702e-15       2.651729540518e-16 
 1292       1.042778269616e-10       1.758926171166e-15       2.686638041185e-16 
 1293       1.038091021918e-10       1.753476366508e-15       2.721698732911e-16 
 1294       1.033479434213e-10       1.748047128954e-15       2.756886037418e-16 
 1295       1.028944115938e-10       1.742638383511e-15       2.792174216451e-16 
 1296       1.024485678418e-10       1.737250053965e-15       2.827537371475e-16 
 1297       1.020104734870e-10       1.731882062874e-15       2.862949443364e-16 
 1298       1.015801900398e-10       1.726534331571e-15       2.898384212086e-16 
 1299       1.011577792004e-10       1.721206780157e-15       2.933815296403e-16 
 1300       1.007433028585e-10       1.715899327499e-15       2.969216153552e-16 
 1301       1.003368230936e-10       1.710611891229e-15       3.004560078941e-16 
 1302       9.993840217546e-11       1.705344387735e-15       3.039820205839e-16 
 1303       9.954810256410e-11       1.700096732168e-15       3.074969505064e-16 
 1304       9.916598691015e-11       1.694868838428e-15       3.109980784675e-16 
 1305       9.879211805505e-11       1.689660619170e-15       3.144826689663e-16 
 1306       9.842655903128e-11       1.684471985795e-15       3.179479701640e-16 
 1307       9.806937306264e-11       1.679302848452e-15       3.213912138532e-16 
 1308       9.772062356441e-11       1.674153116030e-15       3.248096154264e-16 
 1309       9.738037414364e-11       1.669022696159e-15       3.282003738457e-16 
 1310       9.704868859937e-11       1.663911495205e-15       3.315606716114e-16 
 1311       9.672563092286e-11       1.658819418268e-15       3.348876747313e-16 
 1312       9.641126529782e-11       1.653746369178e-15       3.381785326895e-16 
 1313       9.610565610066e-11       1.648692250493e-15       3.414303784157e-16 
 1314       9.580886790072e-11       1.643656963495e-15       3.446403282540e-16 
 1315       9.552096546048e-11       1.638640408190e-15       3.478054819321e-16 
 1316       9.524201373583e-11       1.633642483299e-15       3.509229225303e-16 
 1317       9.497207787628e-11       1.628663086264e-15       3.539897164506e-16 
 1318       9.471122322520e-11       1.623702113234e-15       3.570029133856e-16 
 1319       9.445951532007e-11       1.618759459072e-15       3.599595462876e-16 
 1320       9.421701989269e-11       1.613835017348e-15       3.628566313377e-16 
 1321       9.398380286942e-11       1.608928680333e-15       3.656911679150e-16 
 1322       9.375993037144e-11       1.604040339001e-15       3.684601385653e-16 
 1323       9.354546871493e-11       1.599169883024e-15       3.711605089701e-16 
 1324       9.334046244937e-11       1.594317210728e-15       3.737901239128e-16 
 1325       9.314486820629e-11       1.589482259085e-15       3.763504060648e-16 
 1326       9.295862012043e-11       1.584664974047e-15       3.788436869409e-16 
 1327       9.278165172418e-11       1.579865300613e-15       3.812723136372e-16 
 1328       9.261389594634e-11       1.575083182830e-15       3.836386488612e-16 
